~id,~label,playerId:String,status:String,joinedDate:Date,lastPlayed:Date,ea_reputation:Int,ea_altruism:Int,ea_duty:Int,ea_mischief:Int,ea_malice:Int,ea_atrisk:Int,stat_totalSkinPurchases:Int,stat_totalCurrencyPurchases:Int,stat_idleMinutes:Int,stat_marketingEmailClickThroughs:Int,stat_lastChatTimestamp:Int,stat_lastGameSession:Int,stat_lastGameSessionLength:Int,stat_longestGameSessionLength:Int,stat_shortestGameSessionLength:Int,stat_medianGameSessionLength:Int
4a8c63f4-d2df-497d-958c-3d58d11f0bc8,player,mtaylor,Active,2020-02-29,2020-08-06,-9,19,0,0,0,0,13,1062,351,18,1621358225,1621859206,181,444,8,70
32ba21ad-6ddd-4a12-8fdf-b1eb07ef0823,player,aliciasmith,Active,2019-08-11,2020-10-29,-37,0,1,-1,0,0,12,1353,410,17,1620423477,1621671474,47,551,0,58
73e8563e-0772-4efc-ad6e-a9fffcbbbaec,player,qshepard,Active,2018-12-03,2021-03-13,40,11,0,0,0,0,15,1406,461,18,1622685135,1622212809,122,425,18,61
2786b71c-0370-4229-b32a-3cf22564b4b0,player,steve31,Active,2017-12-17,2018-12-08,1,0,1,0,1,1,15,1236,323,15,1618151719,1619930862,261,320,6,53
f2355774-4f95-4d0b-87b8-102447d48d27,player,jmontoya,Active,2017-09-09,2017-10-26,-2,14,0,1,0,0,10,1394,542,14,1620837309,1619962391,183,389,21,77
d52e03c6-6112-41e0-9371-8be5ef971dee,player,wbradley,Active,2020-03-13,2020-10-13,-15,9,1,-2,0,1,24,1131,434,15,1623382108,1622926186,178,436,16,80
218c0a65-ae90-4e7c-afb4-440285c0f8d8,player,petersjeremy,Active,2016-10-10,2018-06-04,-16,2,3,1,1,0,16,1159,343,9,1623215327,1620771635,221,268,1,52
7b498092-04b0-4f05-a5ad-1d673203e952,player,megandavis,Active,2020-02-15,2021-01-01,3,0,1,0,0,0,11,1122,185,10,1618372760,1620826113,243,371,14,54
b0d5fa9c-da4c-4911-844d-fbe91559c569,player,nathanwatkins,Active,2021-06-24,2021-07-02,-53,4,3,1,0,0,10,924,498,12,1619527328,1619193516,240,406,11,54
bf933bb9-dde0-4234-b970-34e49cfd06c9,player,cestrada,Active,2021-06-22,2021-06-23,2,3,2,-2,0,1,17,1234,395,13,1620827333,1619730470,183,249,15,66
9b57e9b5-1c97-4e96-af5d-5c2e36f4f76d,player,wsmith,Active,2018-12-29,2019-02-17,-65,20,5,2,0,0,17,1100,423,10,1620646027,1621624745,1,319,13,57
cdb95842-8c5a-4bc8-bca9-5d4e08fc607e,player,shahpamela,Active,2017-05-04,2020-01-28,-24,9,2,0,0,0,21,977,38,14,1620853426,1622334326,201,513,8,64
8786c3d6-cdef-48d4-bb66-72f56078caa7,player,aprilwilliams,Active,2021-07-01,2021-07-04,19,4,1,0,1,2,12,1094,201,13,1621776707,1621470539,156,489,13,43
944e87d6-1ce9-4bbc-bf93-c7fc914d7b81,player,charles71,Active,2018-10-27,2019-05-15,-10,14,0,1,0,1,12,1111,704,20,1621215314,1619854054,209,421,17,53
80b8eb57-0e9f-447f-9ec7-e91d98fbb509,player,ericrodriguez,Active,2020-10-22,2020-12-19,-25,4,3,0,0,1,18,1025,242,17,1621023174,1623920615,231,583,10,72
adb6ff7d-2348-435a-b346-a5b4abdca18f,player,christopher07,Active,2020-07-07,2020-12-29,-7,8,5,0,0,1,14,1203,479,12,1622904985,1622305915,171,654,10,56
7dfc738f-d7d3-4dd7-a816-181cb5afe41d,player,matthewmccarthy,Active,2021-07-11,2021-07-11,13,7,0,1,0,0,8,1125,358,21,1620690077,1621871119,46,182,12,60
70a2ced3-cbe2-48d2-811d-a160cd853077,player,evanskathy,Active,2017-08-25,2020-02-19,12,5,1,1,1,0,19,1337,411,16,1622982711,1620299150,181,298,11,69
4aaa1fdb-4bfb-4364-bca4-d9b9ad20544c,player,ybrooks,Active,2020-03-05,2020-09-14,-14,16,4,0,1,1,12,908,378,11,1621941728,1619291804,176,496,5,49
8c8632d5-40f4-479d-bb55-b8436878a8cd,player,wrighthayley,Active,2017-02-25,2017-05-02,12,14,2,0,0,1,11,895,492,16,1622336227,1621697447,155,507,1,53
ef6a6487-b06b-4b95-8c5a-50f369513f92,player,erinpitts,Active,2021-02-27,2021-04-13,26,12,0,0,0,0,19,997,559,7,1623632104,1619856323,180,487,3,58
712fca12-9ca7-4440-b10f-736e30073a19,player,alisonking,Active,2017-10-22,2018-08-31,-16,3,2,1,1,0,0,1351,390,11,1621764619,1620974324,154,419,1,49
3df6048e-2a11-4138-be81-c93d16719294,player,lcarter,Active,2020-11-10,2020-12-17,-43,11,2,0,0,0,12,931,385,15,1621878787,1621686912,229,307,7,58
62aff8f6-bb69-4482-8c78-d18176ee2b99,player,beckmark,Active,2021-03-08,2021-05-21,-11,15,2,-1,0,0,10,1220,244,8,1620352207,1622374771,136,691,3,72
0e09e4ec-f41d-4aac-9884-8d3c692a16b6,player,chapmandouglas,Active,2017-01-29,2019-06-15,13,4,1,0,0,0,11,805,180,14,1620639738,1620440327,96,578,17,56
12b887d4-d122-4f0c-9348-80c5dd265e8f,player,nicoleturner,Active,2020-04-24,2021-02-01,-11,12,2,0,1,0,12,829,254,20,1621701984,1620161935,270,289,6,50
abff0735-28eb-4996-ad13-5f0ef70857bd,player,qcooper,Active,2019-09-03,2020-09-21,40,3,2,2,1,0,14,925,162,10,1619992298,1619244155,175,436,13,75
5e9738c9-be16-4db7-991b-b197eaac26c2,player,jacqueline90,Active,2019-01-23,2019-07-02,6,3,0,-1,1,0,9,474,514,21,1620700977,1622737531,296,481,8,74
ada4fd12-e86d-47fe-8525-87d14e636ce8,player,tiffanylane,Active,2018-02-16,2020-02-20,-30,10,3,0,0,0,12,897,312,20,1619590538,1623026744,190,407,14,53
3b421aac-46ba-498d-9bee-3a749de44e96,player,christophernixon,Active,2018-08-28,2018-11-21,13,1,0,0,0,2,21,510,526,15,1622735157,1620204090,178,548,3,59
4f865033-5e12-4251-82d5-0116668904e4,player,jake95,Active,2018-03-09,2020-12-07,-27,0,0,0,0,0,14,675,380,17,1621416341,1621960161,161,454,7,56
56f35010-9dc0-4817-96be-9e2321228a6b,player,tranjessica,Active,2021-04-29,2021-05-12,-53,1,4,2,1,0,20,954,512,12,1622276324,1623434063,189,522,9,58
e6e00d32-d3f8-4bef-ae37-cc85d2c7f500,player,xmiles,Active,2018-12-28,2019-12-25,-17,6,0,0,0,0,10,742,586,12,1623802607,1621937556,107,658,11,64
5b17679c-4463-411f-a141-c2f24aeb7104,player,llucas,Active,2020-09-01,2021-05-13,22,3,1,0,2,1,10,692,369,15,1622558411,1621366148,68,377,6,76
6fbcde0b-ecf9-4219-86e9-8ccac23cb61e,player,moralesdaniel,Active,2018-09-10,2021-02-24,-15,3,1,1,0,0,18,909,397,17,1619616330,1619894166,226,618,15,68
b747a737-ab96-4565-9ba1-e91449acdeb1,player,moorecolin,Active,2019-04-17,2020-09-14,-37,0,0,-1,0,1,8,557,481,18,1620719844,1623411670,174,408,3,92
3a8fe944-a8b9-4ca1-a0b9-2c87187b3b8a,player,acontreras,Active,2020-07-14,2021-03-20,-21,1,5,-2,0,2,9,1015,424,10,1624872449,1618384566,149,322,2,47
5b9599b8-6ade-4b5f-b3ae-d201103a55e1,player,andreacervantes,Active,2021-06-28,2021-07-08,-21,3,2,0,0,1,18,1303,377,17,1621741214,1620759840,244,405,6,45
3ed4953a-5e01-4d05-8695-57fc826e97eb,player,cowanricky,Active,2017-10-25,2020-03-06,19,4,4,0,0,0,14,844,123,10,1619095216,1620708579,163,621,8,47
cc1da3c4-9d11-4048-98aa-b2dad3ff4685,player,joshua34,Active,2020-03-28,2020-04-12,14,10,3,1,0,1,12,845,303,13,1622077396,1623869914,205,426,9,53
efd50e17-4ab4-414a-bf07-b22e9b4dc6f0,player,owright,Active,2016-08-12,2018-02-15,-21,4,0,1,0,0,23,1009,414,15,1624509652,1621779218,239,427,4,63
67b1cb14-a022-4362-8d39-e82646202774,player,mrich,Active,2016-11-27,2018-08-28,20,4,1,2,1,0,16,640,274,16,1620636633,1621349061,275,489,5,58
66157813-be20-4923-a4ba-3493917d9951,player,steve78,Active,2019-03-02,2020-02-12,3,4,0,0,1,0,5,898,420,17,1620606621,1621267634,115,620,18,64
12c6b842-5f48-41c7-981b-726a31c59ed8,player,dsingh,Active,2018-08-26,2019-04-18,26,3,0,-2,0,0,11,1251,479,14,1622394140,1620847857,175,527,0,52
9b2e91fd-d9c2-4c63-aaa7-6d28b41e90ac,player,mcooper,Active,2019-04-16,2020-08-27,-17,12,5,1,0,1,10,879,467,19,1624212618,1621720218,90,331,13,42
cba3f170-31fa-484d-a67f-22f4bc28cf4a,player,xballard,Active,2018-01-22,2020-12-04,3,6,7,-1,1,0,22,1138,270,9,1622310638,1618737368,121,472,11,54
6ce9243e-3d09-4f5f-8f07-b035155380cf,player,jasminemontgomery,Active,2020-06-07,2021-05-04,44,11,0,0,0,0,13,1183,440,20,1620198946,1622331362,177,304,5,75
d533ebb1-328b-4be8-97ab-0354fa226a11,player,greencharles,Active,2018-06-15,2018-07-20,15,4,0,0,0,1,14,1103,367,13,1621951005,1621203608,53,529,9,74
d747013f-77ee-403e-a694-74195da8da6b,player,justin88,Active,2019-12-27,2020-03-01,19,2,4,0,0,1,12,993,637,16,1622201188,1620105750,75,459,11,51
e6b3fc8b-e569-4340-b1cb-bebbe0b8fd3a,player,ismith,Active,2017-09-30,2019-04-25,-10,23,5,-3,0,0,8,1104,474,7,1622259675,1621115458,116,419,8,71
c8e0a471-2f25-4062-b688-f0f0b4447963,player,tmiller,Active,2020-05-04,2021-03-23,3,2,0,1,1,1,16,725,398,19,1622017267,1622609921,125,601,5,60
9d011e93-25ce-4375-a1b5-07f8b1416972,player,perezbrian,Active,2017-11-06,2019-05-11,15,10,2,-1,0,0,12,1146,483,17,1622543446,1619415414,24,312,13,59
0b72963a-a419-4b5c-bb1b-800b2b360309,player,qbarnes,Active,2021-01-17,2021-05-29,-38,3,6,2,0,0,19,1074,510,16,1621294764,1620679094,273,491,16,68
2770514b-3d9f-4209-88c9-3e9ef0bee940,player,danielweber,Active,2019-04-03,2020-10-21,2,8,3,-2,1,0,4,792,312,15,1620667335,1621133032,125,323,14,65
616b18c2-4960-4330-aafb-22853e3362cd,player,nicholasmoyer,Active,2019-11-24,2020-07-19,7,6,3,0,1,0,18,711,345,17,1623836432,1621242602,78,406,6,67
cde017f6-ba1b-4787-966f-9d6bd093c780,player,lwebb,Active,2016-12-16,2018-10-06,-29,7,5,-2,0,1,12,832,304,12,1621411971,1619467867,313,191,10,70
6449daa1-5d02-466d-bc4b-8c52380e058d,player,patrick91,Active,2018-05-24,2020-06-21,45,4,2,-1,1,0,14,1071,417,22,1618797569,1621593955,261,668,8,50
88d69e27-b514-45c9-a8bd-4fd1e75d9a7b,player,brownaaron,Active,2020-01-28,2021-04-24,-11,1,4,1,0,0,26,953,440,16,1620780285,1620829750,214,516,3,58
c48a047d-261b-45e2-9713-dc1fa9fb005c,player,colecheryl,Active,2020-09-26,2021-07-10,14,13,2,0,0,0,7,1008,408,16,1618696091,1621693912,178,297,8,62
30dde162-03b9-453a-b36f-583b31666ed2,player,justin10,Active,2017-06-07,2021-05-30,-17,23,1,0,0,0,16,1155,383,13,1621202176,1622381010,204,619,5,78
fb74c2f3-4501-4020-9888-4a94913fc573,player,taylorlauren,Active,2019-06-09,2020-07-30,30,6,2,-2,0,0,9,1062,360,13,1619363022,1619010082,64,547,14,80
4f5be382-b73a-4d3d-aff4-418280b3cc9d,player,lindahatfield,Active,2018-05-26,2019-01-21,4,8,2,-1,0,1,18,982,351,13,1624114166,1623535685,288,348,9,79
cfd233c9-7940-44cf-ad09-0daf6ba2863c,player,vpaul,Active,2020-10-19,2021-05-24,-69,23,0,2,0,2,13,942,191,14,1620844187,1619271735,186,468,12,67
48b15f92-4603-4c3f-aed1-3c064d67091a,player,davidcaldwell,Active,2021-05-14,2021-06-01,6,10,0,0,1,0,15,960,212,14,1620988875,1620605309,158,682,13,53
2902895a-d83c-4bfb-8643-b4174eb07c55,player,hwarren,Active,2019-06-25,2019-06-30,11,14,5,0,1,0,2,1053,463,15,1620901601,1622202681,113,582,13,78
f59d75f6-dc23-418c-932c-60f971427f09,player,jacquelinearmstrong,Active,2016-12-16,2020-07-21,-39,1,0,0,0,1,1,785,128,18,1620416177,1620453886,273,325,19,67
2e94b8fa-51ba-42fa-9e21-4f7ac8bc11be,player,stacyroth,Active,2019-09-17,2020-06-21,9,0,0,3,0,0,11,880,711,20,1620919978,1621643451,207,308,16,49
68fbb710-4707-4912-88ba-d9445b61f16e,player,pkelly,Active,2020-12-18,2021-05-30,1,5,1,0,1,1,17,727,463,12,1621322574,1620596134,279,517,2,61
2f074235-f823-48e0-a102-34afb73967ff,player,jpowell,Active,2020-06-05,2021-04-13,21,7,4,-1,0,0,21,1228,482,4,1623028971,1619947013,230,522,6,58
f063492a-67e9-4cf0-8f73-015282c49db4,player,michelle17,Active,2017-09-12,2019-10-26,-7,3,0,-1,0,0,13,1099,358,10,1621583443,1623811843,86,533,11,60
36243f90-f5cc-4e41-af76-4f2ddd4696de,player,duartejulie,Active,2019-01-10,2020-09-14,0,7,5,0,0,0,12,912,462,13,1619567336,1621907805,284,503,15,47
3e738f9a-741d-4714-8a0a-dcf3928fdc30,player,kylevargas,Active,2018-06-15,2018-08-05,25,3,0,0,1,0,9,838,364,15,1620564925,1618818396,191,426,4,81
802ada14-b69b-4272-a6c3-1ae38bd6f59e,player,dustinwalsh,Active,2017-09-10,2019-12-28,-10,1,2,2,1,0,13,1040,180,4,1621359942,1622533827,148,517,10,58
f10f72b1-0097-463b-b2e2-c2c3905cc222,player,laustin,Active,2020-02-25,2021-07-04,39,20,3,1,0,0,12,679,431,14,1620883262,1621207282,190,333,7,70
1097e8c8-9658-4455-bd1e-f5319e432c99,player,ojackson,Active,2021-06-23,2021-07-06,26,0,2,0,0,1,17,919,320,17,1619901033,1619799420,217,561,10,47
43b95a33-1ff7-4599-a04c-46271962e1db,player,davistara,Active,2019-06-05,2021-05-28,-2,2,5,0,0,0,10,988,486,21,1619428310,1620007048,248,414,9,53
b1a411d1-9f08-48ca-b843-f65f7876e33d,player,juan71,Active,2020-05-17,2021-06-23,-7,1,0,-1,1,0,14,1122,363,18,1621261321,1621582656,86,238,6,56
ea3299dd-a2ff-4f4c-b369-9dd3998e7ec5,player,mccarthychristopher,Active,2020-03-01,2021-04-07,15,1,0,0,0,1,9,1082,482,16,1620976005,1621109669,201,397,13,66
7b26703e-ea54-47a8-94dc-f4b6151480b8,player,heidismith,Active,2018-01-02,2020-04-12,3,9,4,-1,0,1,21,1173,377,10,1621030682,1621984975,167,664,15,51
f1c7d53d-5ca1-4cae-8d36-e55470258495,player,hodgestacey,Active,2020-10-28,2021-02-21,-2,9,2,1,1,0,8,988,264,16,1621274558,1620654403,189,189,10,42
f6a58608-d165-4d70-a846-3513ad470768,player,jensenbradley,Active,2019-12-20,2020-11-04,-20,5,3,1,0,0,15,973,390,20,1619966834,1619649240,215,501,12,58
8e645710-eb7b-43d5-a46b-0aba019be800,player,kcarter,Active,2019-11-12,2020-06-28,-14,20,0,1,0,0,14,852,284,14,1622962132,1621788431,188,258,14,54
a8e682c3-276e-4242-9f28-cd228e112964,player,vpowell,Active,2019-09-19,2019-09-22,39,15,0,-2,0,1,15,1463,579,11,1621492221,1621388898,216,390,8,56
32078573-1703-480e-baa4-d00141c81928,player,john27,Active,2019-02-15,2020-10-03,3,10,0,0,0,0,20,534,401,11,1622428631,1621456867,222,467,7,54
c509a04a-6022-4dce-82f5-7acd7dee45c4,player,nicole32,Active,2018-09-19,2021-02-05,8,4,3,1,0,0,17,1061,273,7,1620746245,1619744535,151,447,16,72
63b891a5-49e6-400e-a545-e6a4300031a6,player,tammyjefferson,Active,2018-07-13,2019-04-15,13,6,3,4,0,1,14,1133,339,14,1619833801,1618995167,207,388,16,54
7475a4f1-117f-4e9b-ac60-f1d1275a514e,player,draymond,Active,2017-09-02,2020-02-11,-11,11,1,0,0,0,18,1318,277,8,1621894117,1622119423,249,457,16,56
9dc0e1fd-9411-401a-b752-63497cccc95a,player,ndavis,Active,2017-02-17,2019-01-05,23,6,5,1,0,0,15,855,299,12,1622374148,1623036843,234,602,16,72
c9aa4e37-cb31-4ab1-a2f1-d241dab5894e,player,robert05,Active,2018-07-18,2021-01-15,-43,0,9,-1,0,0,15,1143,382,15,1620017159,1619214162,325,496,2,72
49a32b81-ee75-48f6-91cd-07c1e56f86a4,player,angela07,Active,2017-03-24,2020-11-25,4,16,5,1,0,1,23,894,293,16,1619263303,1620869247,154,325,13,60
c329e578-8608-49cb-9981-a5d23425a029,player,julie72,Active,2021-05-14,2021-07-08,14,19,2,0,0,0,18,941,448,10,1622843357,1620200256,153,639,16,60
e3269937-cea0-4c24-981d-0e31dc0ba1c5,player,tyler06,Active,2019-03-21,2020-10-08,15,13,4,0,0,0,15,1313,279,19,1623116021,1622789729,172,378,14,56
c94a1a93-6477-4257-af44-0faadb7487bc,player,darryl54,Active,2019-03-07,2019-07-06,1,5,0,-2,0,1,17,1203,541,17,1616278736,1620920497,142,583,3,53
e1979a66-2ca7-470b-a3cb-0ca3ca971983,player,wsolis,Active,2020-03-22,2020-09-06,15,7,2,-1,0,1,18,512,336,15,1623943630,1621858370,265,517,6,44
c7244897-911c-4a28-b24a-a2e9e2d7d97e,player,natasha56,Active,2019-04-15,2020-01-08,-27,10,0,0,0,0,22,1000,395,11,1622392048,1623754676,355,546,7,66
c48fcd1d-03d6-4d14-9b73-2c9bfa6c5ab0,player,jonesbryan,Active,2017-01-24,2020-08-21,-24,4,2,-1,0,2,4,1109,85,16,1621719485,1620301055,188,661,5,49
b04ed40b-0e11-456f-a73d-bde71d97c973,player,sara93,Active,2017-11-05,2018-11-15,44,3,4,-2,0,0,10,1015,524,20,1620515292,1618399743,171,569,5,55
ce8e1180-560a-4341-becb-b6285c1151c4,player,scotthernandez,Active,2018-09-14,2019-10-23,7,3,4,1,1,0,17,1293,300,12,1621539907,1621205953,195,571,4,64
4995cdf4-f771-48cd-be43-fe32e86a8407,player,medinakelsey,Active,2016-09-20,2018-05-15,-17,0,0,0,0,0,11,963,469,12,1619356700,1623274773,209,545,10,46
bf371713-6020-4477-b04e-04fd58b83424,player,heatherspence,Active,2019-07-29,2021-01-06,-3,4,0,-1,0,0,17,874,277,5,1620787103,1620853225,58,502,20,58
8a586a4f-d9d3-4b5a-99e5-cb78bb972065,player,timothyreese,Active,2016-08-23,2021-02-25,-15,1,0,-1,0,2,2,1073,286,18,1623271401,1622008807,228,368,19,64
7bc8e248-db01-447d-b27a-04892a66a6d2,player,debbie53,Active,2017-07-06,2018-10-01,34,0,4,1,0,0,12,798,342,12,1621777671,1623781486,249,408,10,64
4fcb2945-86e3-4f14-99ad-17fce9104763,player,sharonrose,Active,2019-02-14,2021-03-20,-35,5,0,-1,1,0,10,985,115,11,1620523826,1623697724,119,649,10,77
e1bd3cd3-da85-4096-9ba0-4c77b2185482,player,monicamartinez,Active,2019-12-31,2021-07-09,22,2,1,0,0,0,14,682,279,23,1620445063,1621407458,52,488,8,41
8e21c3ea-f9fb-4877-8d6a-9ec0af5455d5,player,angela47,Active,2021-01-16,2021-03-17,32,9,0,0,1,0,12,1225,173,18,1619714946,1622221502,189,391,16,52
3978db81-8025-4774-b3dd-b5fa0c5052c3,player,rebekah06,Active,2016-10-15,2017-06-27,-12,5,0,-1,0,0,18,1233,293,19,1622627379,1623070320,205,344,3,55
55a82013-c0ab-4c1f-8325-6903aad87f07,player,williamnielsen,Active,2019-06-25,2020-02-19,-6,12,1,0,1,0,17,951,282,16,1620748236,1623392438,162,488,8,51
f83ed487-974b-40ff-b1ba-3454e57e63da,player,martinezthomas,Active,2020-04-07,2020-08-02,-20,17,1,0,0,0,22,982,368,21,1621246779,1621659968,193,539,8,49
ef1e86a6-2c4c-458b-9108-5d66537fd4b8,player,sandrakrause,Active,2019-01-31,2019-03-19,29,6,2,0,0,0,16,1051,357,12,1622126613,1622463484,81,448,5,78
420810a0-25c4-41da-807b-cb6c4539642b,player,marissa03,Active,2018-02-27,2021-07-08,25,0,2,2,1,0,11,1054,305,13,1622869367,1619587389,172,422,17,81
4f900c59-ac25-42c0-bb5c-7f846bcbeb14,player,michellerichardson,Active,2019-03-16,2020-10-08,-52,0,1,-2,0,0,19,1028,395,5,1620720387,1620738422,79,478,12,50
4ccc9bb5-a446-49ff-88c6-246182e9b441,player,gsingleton,Active,2020-10-19,2021-02-18,20,18,4,-1,0,1,23,822,428,11,1621968878,1620988156,94,352,8,59
32835deb-2967-4461-88cb-004b83c08ef8,player,andrea11,Active,2021-06-29,2021-07-06,-17,15,0,1,1,0,13,1033,377,8,1619635711,1617696809,165,460,15,77
115a522a-2185-4252-afa6-2900a624e5ea,player,deanluis,Active,2017-02-26,2017-11-01,39,13,0,0,1,0,18,1064,481,18,1621185563,1621016137,212,658,5,64
69b7a9f1-907c-4505-9492-3fb03f00d402,player,underwoodrachel,Active,2017-03-28,2017-08-08,37,13,3,1,0,0,16,1284,193,20,1621200552,1619308417,272,704,3,83
a3d8c436-2a6a-4c8e-9671-1a8f4de1e5be,player,xwatson,Active,2020-07-06,2020-09-04,-20,3,6,-1,0,1,9,926,445,18,1621810042,1621220398,128,454,15,60
a8df8e14-5dea-4b57-a50f-e104ea1f2b15,player,gsmith,Active,2017-02-22,2018-02-15,33,4,3,0,0,0,18,1092,420,23,1622000461,1622504728,138,508,15,58
6908c49a-18c6-4832-bdd3-f7e4028d7e74,player,jill94,Active,2017-10-29,2020-05-23,14,7,1,0,0,1,13,876,381,14,1620967129,1621221411,284,291,8,57
e3c0f909-7b9c-46fb-ab6d-fc3fcc61587c,player,devoncoleman,Active,2016-08-22,2021-02-23,-18,8,1,-1,0,0,13,917,644,15,1621350899,1621989771,313,686,14,51
2e56f08b-95a6-487b-910d-fc75ad3638a7,player,mhenderson,Active,2018-08-06,2020-07-14,0,9,1,0,0,0,12,974,237,11,1622334548,1620076976,172,412,19,55
9e61df4a-b011-447f-a2a2-06c5d3bbf7c4,player,rachel87,Active,2017-11-13,2019-11-11,4,5,4,0,0,1,20,911,490,18,1620141254,1622471517,210,473,13,77
e7765a5e-89ed-4a63-b37f-76eae493efc8,player,danielnguyen,Active,2019-01-26,2019-10-21,55,6,1,-3,1,0,18,830,418,13,1622856434,1622441822,128,379,7,55
fd895c3f-e391-488d-9079-504bed7cc5d3,player,patelsarah,Active,2020-06-05,2020-10-13,-44,0,1,-1,0,0,13,965,464,18,1618845651,1620835852,118,242,12,57
f086ce69-83a0-446b-a07b-a1418f115bb6,player,kyle96,Active,2019-04-19,2021-06-11,-42,6,0,0,2,0,14,912,557,15,1620923823,1620094924,210,441,12,49
75f8a2cd-2f2e-47ec-b0bb-123ce219de48,player,miguel65,Active,2017-09-19,2019-03-21,26,6,2,2,1,1,8,1074,180,15,1621009677,1621725754,313,319,4,59
fb7aabf8-1f86-45f4-8783-02bff6acf888,player,cfranklin,Active,2017-04-26,2018-11-21,-51,2,2,0,0,2,16,1054,435,14,1623523157,1619221817,109,749,11,71
d310ba66-79d7-4e11-a0dc-369536c7c4ff,player,jackson06,Active,2017-07-26,2017-09-29,-4,17,0,0,0,0,14,1269,524,12,1620659000,1620232404,159,504,11,60
c4941831-4fc7-4ee9-977c-f56290926dd6,player,yrocha,Active,2021-02-13,2021-04-10,6,20,4,1,0,0,18,1354,199,14,1621660647,1620961086,203,210,12,56
e8752b78-1b62-4c36-af9c-63d31a29655d,player,eluna,Active,2020-01-10,2020-07-22,13,12,3,0,0,2,10,1157,143,20,1620990194,1620381906,237,518,12,57
356a8c29-b740-4916-bf66-77c13870a378,player,bpierce,Active,2019-03-11,2019-06-27,-3,22,0,0,2,1,17,826,454,14,1621562799,1623766397,188,455,11,44
aecd4b91-1912-421d-a606-366ba3d88a42,player,andrewgarcia,Active,2017-09-24,2018-05-17,26,4,3,0,0,1,14,795,453,16,1620850802,1620223603,174,187,12,64
818e6a07-4e94-4d1f-a9dd-727fee80782c,player,williamscharles,Active,2018-02-26,2018-03-30,-14,13,0,-2,1,1,6,1340,347,17,1620302055,1622874126,260,412,10,76
e35d1170-cbf4-4c2b-84e9-60ec63605f13,player,hkoch,Active,2017-11-22,2020-05-15,45,0,2,-3,1,0,22,962,411,11,1620884825,1621057332,256,595,10,41
0682894d-e751-4b4d-9d8c-b39e270b0df8,player,christopher40,Active,2018-12-30,2019-06-11,-3,6,2,0,0,1,7,1074,523,12,1621790443,1620308523,178,481,14,62
b976db95-d6c1-4bc5-8f4a-8f65f7683164,player,theresa46,Active,2016-12-11,2021-01-15,-27,8,4,0,0,0,10,1005,428,18,1620184908,1620116384,149,704,0,70
8fcab410-6e7f-4d93-8f8f-e18694c95213,player,samanthadavis,Active,2018-08-06,2020-01-01,-21,3,0,1,0,1,17,963,410,17,1622543390,1622178905,133,480,12,64
76640434-e9b0-4ab5-8e96-6dd17bc78747,player,wwarren,Active,2017-09-04,2018-07-03,48,1,1,0,0,0,11,1019,348,23,1622045953,1622386830,191,545,11,38
ef6f692e-5bcc-4f8d-a32b-ea480a637b4c,player,jacob80,Active,2018-02-28,2020-06-01,-4,0,0,1,0,0,18,1323,475,14,1622086405,1621540836,141,554,21,58
bb064615-1d5c-4d55-8438-3ecd874e56f3,player,scott21,Active,2018-03-13,2018-07-03,-10,5,3,-2,0,1,11,1006,400,19,1621637772,1623303243,116,602,13,32
a0f9b0e9-dc79-472e-99ab-da1f9ce5fbd7,player,matthew41,Active,2020-10-04,2021-04-15,-11,1,0,0,0,0,16,1311,230,12,1621572174,1620227371,55,585,25,46
c308e136-68fa-4fcc-a7a6-9f7d0a2e1ec7,player,melissarodriguez,Active,2018-09-17,2020-01-17,-2,3,3,0,1,1,10,1298,420,9,1620662119,1621645561,173,586,12,68
2058b303-f787-43d3-b2b9-80fb8d931942,player,shawnajohnson,Active,2019-12-08,2021-07-08,5,15,0,0,0,0,6,1125,239,13,1622486556,1620984834,271,597,5,64
d576a370-dffb-4448-9054-ca39939a83cd,player,dsmith,Active,2018-11-14,2021-07-05,-47,17,0,-1,0,0,5,1179,291,14,1620235428,1622104993,185,410,15,59
364f5ca0-cf79-4b12-8ae6-2b3c359cec39,player,wgarcia,Active,2020-10-31,2021-06-08,12,4,2,1,0,0,12,1273,462,18,1621732823,1619998716,199,472,18,56
582b4d27-4b57-4ae7-a7a5-bccd4f1c62b0,player,marshallerika,Active,2019-08-17,2020-08-07,72,1,1,-2,1,1,17,1038,168,15,1620681402,1621804047,244,442,9,55
e702dfc8-31f6-4924-902c-10518568e863,player,aliciawu,Active,2017-01-26,2019-12-05,-13,5,5,-1,0,0,19,986,225,15,1623733530,1620808963,50,255,11,66
987d5883-d65e-442e-8edb-8f1f499be99b,player,thompsonerik,Active,2019-02-15,2019-06-21,18,6,6,0,0,0,23,893,333,13,1620934119,1621250905,210,507,1,64
ab0ba4e7-75fb-4698-82e6-5daf2f1fa743,player,fparker,Active,2019-12-15,2020-02-07,-12,19,2,-3,0,0,6,1000,488,14,1620489730,1620608086,216,509,16,54
35d73667-6618-4860-a868-01d3487608b8,player,mariaknapp,Active,2019-03-30,2019-12-18,-9,3,1,0,0,2,19,1164,301,12,1620382292,1620529828,151,356,10,32
f1a22e88-37a1-4593-8afe-6f04a13582a2,player,samantha60,Active,2018-04-07,2018-05-26,6,6,1,0,0,1,15,864,559,11,1619357186,1621319687,234,494,10,55
01a7657d-00f8-40d1-8e55-1e7cda8007b3,player,sullivanrobert,Active,2020-04-24,2021-02-22,8,17,0,1,0,0,16,1070,651,18,1623277560,1623887585,293,353,14,52
